,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76
player_season_aerial_wins_90,-0.08684419787563599,-0.013041654809949219,-0.04145724190116387,0.1622834532635184,0.04854638825293173,0.25871182503087914,-0.162815132559619,-0.14756130029777736,0.3190578404153816,-0.06589598457476067,-0.029502030974464893,0.005717990932053922,-0.13529419800714484,0.14237670690684417,-0.019013610515081866,-0.13407063145277254,-0.0803031351545519,-0.05692689771366004,0.10994016353876224,-0.08453263581353491,-0.057884344731031295,-0.20418355838193977,0.06270384094163058,0.03563894694376019,-0.03944011593812831,0.037778352510749985,0.03548202637750757,-0.16504598245848592,-0.014782745288735587,-0.13297163163201517,-0.012185047996500775,-0.10382205719874806,-0.011224008679748987,0.11050011056135493,0.06366800538934057,-0.1243044972657254,-0.06064559607278924,-0.006963349005836658,0.09260333090106479,0.1931918865922045,0.16918380128822955,-0.2165026456967958,0.38845755182866537,0.021495109731519614,0.1996021320955493,-0.16571838702688846,-0.048423405665341826,0.033272529447862985,-0.27842971756447776,0.15617359753967247,-0.13507702848936728,0.045947835756995146,0.062051852866282176,0.08878861296906872,-0.004763449774295242,-0.07006466631983489,-0.11474950570477198,0.03829980759612192,-0.03177843092607391,-0.06798055993177668,0.004385693082489622,-0.02173160492247503,0.011371630116367819,0.0497435150518179,0.014304125024641734,0.011675162559030089,-0.02045117218018709,-0.017796835144080064,0.0029290221372302375,-0.024470782383806025,-0.009047550567143958,0.0007182772260720671,-0.003436740650664405,-0.008156858923572612,0.003027989283133109,-0.0014701569782221424
player_season_fouls_90,-0.012082038618521673,-0.10569569123271633,-0.018400855843193616,0.3007639758002236,-0.04657748133435131,0.1147998732826471,-0.037881684156234136,0.06834391950749932,-0.05319859460724521,-0.011321001308547692,0.0255904070833242,0.2845691230209653,0.05307804928426645,0.15856052711601737,0.11920761471357434,0.1613030138723284,0.04434109169613988,-0.18317714312996805,-0.09773722095455438,-0.04384264222874408,-0.17915781895242772,0.04104177335107431,-0.043641240420728616,0.029215875324303045,0.17705399098612354,0.06628602270760611,0.03648662298016498,0.046586256530830324,-0.1691840112513043,-0.16428537968999563,0.10479891058540297,-0.18797485513623835,0.46386470246798683,-0.1710084331431888,0.07600102826598679,-0.11684449239848281,0.27199237836045975,-0.15618154047285343,0.1009952481850356,0.09631704011348176,0.05582023195865395,-0.17135920327833296,-0.18863519537329113,0.04102639716933751,-0.13628844785090133,0.08453053541257699,0.0011822971434966578,-0.013446912856764387,0.02996307326874742,-0.08186527538920994,0.001200528750576177,0.02431176033830157,-0.00831393425867459,-0.04233733858998907,0.004393445836521265,0.032856785584897547,-0.06648481595820661,-0.03178087151162942,0.0022100597218795426,0.0172704565477335,-0.015605022510741737,0.01394131392900262,0.03401813252018224,-0.048097978259317595,-0.009362984339201378,-0.003099969625897925,0.001246405912353532,-0.009490287280522425,-0.0011873481058527584,-0.007903985708835673,-0.017314292052884067,0.008970852354410613,-0.0010022514795021906,0.012803271045492176,0.0026864193523998686,0.0006778784588874626
player_season_fouls_won_90,0.10847289669813176,-0.0520978372603829,-0.024235187137491666,0.0979590039502006,-0.09542755523480673,-0.036722034070963805,0.08682171784901614,-0.14703603878676988,0.07642069117945291,-0.09994182838181241,-0.1818961285226126,-0.021841148389775702,0.08945238749954201,-0.03028389385881933,0.19384891349048544,0.05611858406336033,0.07893785665359183,0.07312653006814716,0.2896970630291791,0.23335497089032675,-0.381862606739823,0.07732879064697382,0.15217452116360522,0.33240689002739093,-0.1829888017944729,0.19468630429258466,-0.2703851593085947,0.3573333684486103,-0.008142111056473333,-0.12939791581294355,0.010831329025159181,0.11371450279440834,-0.10565188771627299,0.005065790766878575,0.07430586708796029,0.06919608997761605,-0.0739785116545987,-0.04991232192458733,0.04426780869626355,0.1520205436822787,0.011017223286165126,0.05971597348281911,-0.03290515366049207,0.05000178615960628,0.006814307982032988,-0.02424503972370838,-0.11909386905842138,-0.014050700183141616,0.06011522034332589,0.05621671070775815,0.04380098792823236,0.0362189058722058,-0.022264595397453606,0.017684265685776926,0.055161442536477645,-0.012089522351677193,0.02182859270410216,-0.017369065724814753,0.046642134496672864,0.006181406870730821,0.03229389778925174,-0.03867893245004279,0.0011040694007711793,0.0073274961927155095,0.03880354092551111,-0.005353923483526299,-0.010952395084620335,0.028359159794774543,-0.003826086076768702,-0.006914299154203503,0.01620871543645845,0.004510494922199168,0.00030287192226229054,0.005055842567747219,-0.0015754326981012312,0.0007714186231378641
player_season_yellow_cards_90,-0.027832550156106712,-0.04228186560924598,0.013291826332466358,0.19684499584905069,-0.008699075506319867,0.0982416560760303,0.05946030136256073,0.03596959871486086,-0.0009505837939851084,0.0637296289865496,-0.06991369748159723,0.3774726705418224,0.23307173711466536,0.3200398809607857,0.21737918871199602,0.2804975219818631,-0.0454648631061805,-0.19216467019522762,-0.13604487284537484,-0.043363286458089664,-0.22906982228671827,0.03145461612857518,-0.0715764583451602,-0.21392180058406887,-0.07723918978072375,0.049226184715429167,0.009148100046549222,-0.1305414924652931,0.13855952360141066,0.09814766174087419,-0.18468175152907335,0.12680408389240366,-0.29330084664922695,0.12391669451193395,-0.15846745065870316,0.018775319495452136,-0.1731141733622402,0.01887858333855144,-0.11464124294696994,-0.17320906096527358,-0.011754263886661585,0.12038736136239954,0.047211927910553314,-0.06661301386646104,0.0685445841959616,-0.05458868420391157,0.018188493622595767,-0.044518330146322824,-0.01864586172062297,0.028675396753598453,0.015421539105971091,-0.020627544550267995,-0.023905993173700985,-0.012930179298956748,-0.0016254064726831663,0.024639187888882343,0.031027779240709714,0.05337582176561971,-0.02972558673563694,-0.027924705502870538,-0.002469886550068072,-0.010000169687838668,-0.0012622239869102166,0.019060417208894176,0.01586727174632753,-0.0188465463945027,-0.005060391160254626,-0.0010846902911825773,0.00905148530559647,0.0048759994545938545,0.007124599781145366,0.0032344505454091066,0.0029967030239448633,-0.005683229630313043,-0.0016862329508901264,-0.0012987418995693556
player_season_second_yellow_cards_90,-0.029496764866813133,0.00010367630457673448,0.013667373181078395,0.11151084498679477,-0.0006417434294933329,0.028073964966101546,0.02604552138404038,0.05463953422933622,-0.04424845752642175,0.16767213242057305,-0.10675956962746246,0.22117726348924718,0.26514895238473407,0.32865500290793304,-0.06986614657453809,-0.09386140787858113,0.365847012778039,0.07459136586261567,0.2777480463484386,0.2102203475619171,0.5931184596839886,-0.04217926114933586,0.15775831399717652,0.013837300719905146,0.054609961644351585,-0.0006196715967815066,-0.10176410088618129,0.09169155249114469,-0.002438666142818527,0.05324639910117869,-0.011028742437375241,-0.07148384879950027,-0.05283879081433265,0.04746738448403351,0.08826380107362103,-0.03753021437406589,0.006716068526144925,0.004822286220163008,-0.01536511648399426,0.0799020448212947,0.036528858001801306,-0.022404730230536248,0.005021265419997728,0.002948833699260911,0.015302510618480605,0.0316270111264287,0.02956193947725158,-0.03365431198571833,-0.010021040137244058,-0.03420602649590984,-0.01617288835350489,-0.028882333642377037,-0.009631728160167288,0.020856738180489946,0.004540878849686791,-0.005256051375908344,0.008140239364394241,0.011198737213745813,-0.020475924870948972,0.008463402247715163,0.017258111091391026,0.006339174126278213,-0.008647442134835231,0.0025454989428617264,0.0041454253801311985,0.010553794139996561,0.00637347661227268,0.006449967155840022,0.007762782957912814,-0.006940283204832809,0.004441461492056965,-0.00046413941843502504,-0.0017727744458019279,0.004015251416077984,-0.0005972504445824478,0.0002775310498830119
player_season_red_cards_90,0.021919727156893692,0.011884194774641775,0.0010537045927375213,0.001862510359570681,-0.01474914997249681,0.03174672810267886,0.005380197045729966,-0.12943325256023847,-0.01842528441165355,-0.1738957728802703,0.06040320236281795,0.07865168069639676,-0.15761701247730484,-0.05468818009796987,0.48008988529684643,0.4462467248514331,-0.3220744339317889,0.4275256560953832,0.09856674328821069,-0.004530636435078478,0.35568118078185196,-0.01957932143200112,0.09439875835818656,0.04488350463571847,0.003908818220977059,0.010662293228558297,0.02110812476384505,-0.10801216976363015,0.10729998315779773,0.015608828173018452,0.02389300893313895,-0.06662478084621959,0.06462492242877699,-0.04537064646375972,0.01909898616126296,0.0013028182393879512,-0.01822257055326048,-0.03623108343139162,0.003868043003375508,-0.01744574813666136,0.06249936416619648,0.010597153500077922,-0.004168100751299905,0.04453197966211478,-0.012200287912501877,0.025808188105063287,0.001251696745551062,0.0067988498049466745,-0.011900050100992043,0.02052502895367457,-0.018005245648356122,-0.01702422635783779,-0.03050365468639113,-0.005892473299589113,0.02101105724644939,-0.020281759301307857,-0.0009410459457240838,0.004558115005753538,-0.016008398057339366,0.0065371583821790535,0.02181728070447877,0.014233816008523886,0.012724074528080942,-0.004909611290389762,-0.016074313621656067,0.011148330103483192,-0.010668717853172416,-0.0078224165431562,-0.006837202253532723,0.012708922700718744,-0.0028347063722315435,-0.004295823076837402,0.000948349395527251,0.00024207908747538032,0.0006852300337787803,-0.0017672481785898989
player_season_average_space_received_in,-0.15667560834115868,0.13624097810415103,0.14213272649157177,-0.05536154323355174,-0.12018139250266673,0.042099450477072746,-0.01872723177707517,0.04174231662480105,-0.04980953043424229,-0.0038049338435299615,-0.13019124720497055,0.09791975421389808,-0.07185556523052827,0.017561315821073023,-0.05750053385009496,-0.061075067959097826,-0.054987088399540376,0.024592048291707934,-0.06560412286559285,0.015116352911324196,0.002238925398948155,0.06129951632409765,-0.012871686284048976,-0.04242274991314178,-0.08366810773284003,0.04026449237043133,0.06801815353364726,-0.04261465555131086,0.1371541914377634,-0.049593192409878056,-0.10003248149345043,-0.12580412859868922,0.03618773725971543,-0.001120720354206739,0.10974423813099982,-0.07224676635967435,-0.07365023003524471,-0.08245186703116002,-0.02637490145251734,0.044562155291367686,0.034023306962673104,-0.013978245641492318,-0.040773556973439255,-0.05801009018032109,-0.14885624404714592,0.0971586125210941,-0.06123455229642055,-0.19823705648158574,0.10346510949664721,0.3790999965998164,0.15820151605481764,-0.02783845653346395,0.32234994336790823,0.23889827728888086,0.04578087855731672,-0.030455199703624952,0.09484836671961024,-0.10286626224776203,0.2600396513873654,0.15211703743487162,0.30889503257659867,-0.16837472945074433,-0.2405655481116397,-0.1901889501537585,-0.019494633436897196,0.005045315944932264,0.022523658465307864,0.06639432589962566,-0.05114097346221656,-0.0293486250790619,-0.042602689920270054,0.0058022423589083084,0.005644956065944255,0.00732118473710635,-0.009110922041025461,-0.004495111764310528
player_season_fhalf_ball_receipts_in_space_2_ratio,-0.07730224444362598,0.03944938583474677,0.23184010520837106,-0.07615414579331119,-0.15161260672010837,-0.10742623314368327,0.04727439364751668,0.05144898013071348,-0.10952230626672284,0.07409085379461187,-0.04635143385346279,0.04726127359250948,-0.1601812348835565,0.13455517162605302,-0.09941515820324112,0.018715428807807275,-0.20352259766809452,-0.07082693859863413,-0.014450815395139358,0.07281775421264491,0.05601595265305241,-0.08329096168230099,0.008013362328528346,-0.14943991636072665,-0.07379443318179087,0.030400526392008312,-0.13824101869922858,0.04645521012770138,-0.13473555963899805,-0.11209169477600119,-0.02154028919050789,0.08031721526998578,0.016917751211147275,0.01776534093711358,0.059334391043648,-0.005938656798207733,0.032566666994164384,0.07235997787196512,0.07976203237911315,0.008252569059118798,0.00319148260815319,-0.07308410781133175,0.07664499259554451,0.02919109226699998,-0.04965936643027287,-0.021900037100172298,-0.029215215177381626,-0.03711345225993326,0.20095907481540506,0.2983387831014864,0.13400383441509264,0.158989396595437,-0.16723897991376532,-0.2524156658889358,0.41904475233953875,-0.2072097403012998,-0.12971619190328465,0.07939886953591684,-0.29206087803509373,-0.0198747835084645,-0.10880984364670314,0.11257777569372335,-0.0013563570518700663,0.0658481967681039,0.057100879595021956,0.05520735292576731,0.03484443195297515,-0.014612686904991096,-0.05567504298691018,0.03219341837823332,-0.03334943861059125,-0.006516558093896951,0.007547291886883294,-0.011126310896392107,-0.009311851071346022,0.0016743707564132737
player_season_f3_ball_receipts_in_space_2_ratio,-0.02756646610798532,0.06662075000717853,0.18220845524948995,-0.05767909000528619,-0.15927829653774664,-0.18253958671952963,0.05486530935162395,0.030165285999788103,-0.08473870647104527,0.08771027200175693,-0.003400610282194616,0.05587181253759799,-0.17478441975801484,0.19191689571556805,-0.1045890564313487,0.08136034643877757,-0.28934566488294194,-0.0965737160793059,0.008618072600500563,0.016265211613824854,0.057738022949274256,-0.1678010052078168,0.0482873649556231,-0.19652756780707273,-0.12026666806217351,0.030246230924253235,-0.279844042802097,0.11265066301473284,-0.1429065449846313,-0.21157069501089276,0.12748693671085115,0.22788262302513174,0.06227093124283867,0.06298611759346875,-0.03956872003610556,0.11345737244752511,0.1031587703632287,0.08349029499753319,-0.13237411802185345,0.07969798186145143,0.022640163795302492,0.006344908728981864,0.018430094936926825,0.1551744220833,0.09519493660172418,0.053818112675933456,0.010207016069400554,0.028891263698827135,-0.2039876170435577,-0.2159859524419281,-0.14788682137565565,-0.0990655070683796,0.0925050617760968,0.08097201451784594,-0.23947590949526995,0.17464855777532118,0.022584638361102263,-0.040564187143290235,0.20323523855740744,0.02888675879243706,0.06250367606612231,-0.08494283285907142,0.00968864207682768,-0.05300728288912048,-0.025126444208093422,-0.025919413760089605,-0.020165748988698794,0.02409348004811651,0.03747598568550673,-0.014222622124425238,0.014232021421257554,0.003268487265131681,-0.0027608211909646227,0.006224166300812357,0.01023041505008368,0.002362595636167737
player_season_fhalf_lbp_received_90,0.20563541834938556,0.013288498337996044,-0.13992544099500825,-0.06703791153404505,0.05078695976348382,0.029163487847150813,-0.12175836751144567,-0.0012722752196448648,-0.039265850908576004,0.05067703604860839,-0.04680062144473349,-0.018728018263945947,0.05938386724824225,0.03995127630209437,-0.00550252932050301,0.03793795073317152,0.02128669305240656,0.01974818805077682,0.05620619033710772,-0.04466755229441643,-0.07180409464299774,-0.019119867885143606,0.1506686794182585,-0.01528172902534796,0.005961883574853145,-0.08533114587475388,-0.04619588137289059,-0.14721236408153954,0.0301163863705749,-0.09835776297820023,-0.017575540785970456,0.12542057403754833,-0.015699056285274973,-0.010948728194456806,0.09656946822029307,-0.056859357644527694,0.07943849960751628,0.03344795546624188,0.0506996545904824,-0.13300809853133838,-0.15020336725508818,0.027443957321900345,-0.030722085853053284,0.027855641835142126,-0.06571203896159634,0.17267008023781422,-0.10098993006328678,-0.014468903604250571,-0.17841815932272376,-0.013432973174049914,-0.15198356057159224,-0.004398489374689115,0.019227408123897963,0.04576291484603465,0.11388922981339875,-0.008021417083822688,-0.09899126889922831,0.07534242176773417,0.01666956476001994,0.017488092184366526,-0.022035511420500878,-0.03422153659740792,-0.042486920562666196,-0.07357984008029275,-0.015312830679956833,0.2813269110429551,0.5858471266919354,0.2689971276003953,-0.17925936879671733,0.17369447434775462,-0.2141682787819975,0.016178342116633534,0.007439262807260354,-0.01952526799365828,-0.013421759058378585,-0.0022563775692400687
player_season_f3_lbp_received_90,0.16655925109258363,0.09929775878414963,-0.1538851757348097,-0.084078159958195,-0.019454931107865298,0.05070755001425,-0.1636685363707138,0.027845074235479432,-0.037470222859071124,0.03300284978897837,-0.08312783308586044,-0.01677862423920059,0.053365386035712156,0.03893193798454783,-0.03371496254883839,-0.003624283504725448,0.002411409082682614,-0.003990973360558585,0.027815282393697446,-0.08014660959561598,-0.02430528211937559,0.03551916963497952,0.1251880108698418,-0.011782920980062707,0.06410813061544864,-0.01927492412399791,-0.03384162426849219,-0.18650338024031315,0.09596879506717576,-0.1284757686632681,-0.06846571235192683,0.15870845973273429,-0.021328216468049572,0.012697108199104022,0.04757324012151119,-0.09727187999333595,0.12400732096625937,-0.0008989776597697896,-0.0035097877558738014,-0.023975468713221745,-0.1714920312265568,0.16808534582339646,-0.027702099889388224,0.17917919673587096,-0.12980573147872365,0.2729240609439735,-0.20046242304172518,-0.10904052091342639,-0.14627955216132094,-0.060570067694943885,-0.15092021001815598,0.046694905988270904,0.02956135432900106,0.12784178213261216,0.29537510442600906,-0.1756837181114733,-0.06441602484751204,-0.030059612036643285,0.010848585941262055,-0.022257332455675308,0.0708654498321004,0.09210886710372487,0.12075295105826475,-0.005152058839198212,-0.003232039167245175,-0.19374447714380139,-0.43198452246888874,-0.14958625534055028,0.0840722936355676,-0.12061542316765124,0.12145028431521616,-0.02322714196774997,-0.003154807946932757,0.013077663319480718,0.006660443298524013,-0.0013335174028602514
player_season_lbp_to_space_5_received_90,0.19387274340538016,-0.07481233470443187,-0.02581743005468492,-0.09472179290045649,0.05271374020454102,-0.019754938477687584,-0.07861056416647597,0.01040505737247565,-0.07211833551528714,0.09032225745192504,-0.021508095655414082,-0.024995805415981495,0.02906563036180704,0.09593650578671092,0.024232359755475236,0.08713094250801996,-0.044184667907736105,0.0012701830677119622,-0.0013540254897876636,-0.06825428865345716,-0.023747287984187418,-0.04754276537023841,0.20125764424241255,0.0077203950544667485,0.02914687511219917,-0.16829005951661455,-0.038458718424143175,-0.11685214496922774,-0.12266805446110698,-0.1354245664665249,0.2235550793502015,0.18029508107992032,-0.14009076060918968,0.08166982549332141,0.265791735924045,-0.2262607512784858,0.08210441677693209,-0.018415582276197114,0.37764745293784535,-0.1791238108274727,-0.07976508879840372,-0.10158674245633333,-0.03138606302447733,-0.2716737536488121,0.016700749762078693,-0.25433557699290193,0.03704181768073234,-0.0508255278710122,0.1013941999769707,0.06458695626507699,0.2606553016378066,-0.07232405025289987,-0.07066658861572164,0.03961918040892276,-0.22828280919684457,0.02726193239556645,0.13256367293658683,-0.009046003925009302,0.04753113861557542,0.0454961362632971,0.049523125715664765,-0.03179602166489891,-0.04534475053014661,0.04977497724325798,0.03230789814305621,-0.09166032843715666,-0.09761484360210529,-0.039820975879004225,0.02381049818188881,-0.04219963366169785,0.06698003586743259,0.0016611549592647351,0.0023358472895517457,0.007707946298613173,-0.0075558079235285985,-0.0035101561670135006
