player_id,player_name,team_name,season_id,season_name,primary_position,secondary_position,player_season_minutes,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster
26376,Ronaldo De Jesús Prieto Ramírez,Santos Laguna,108,2021/2022,Left Defensive Midfielder,Left Back,1148.1165,-0.9004129649768765,1.9578251159444027,-5.0933412357999135,5.765198491849297,-1.2433300546482418,-0.3843786244286031,0.8428520855409554,1
27897,Ulises Rivas Gilio,Santos Laguna,108,2021/2022,Right Defensive Midfielder,Centre Defensive Midfielder,709.0,-4.137609874162246,-5.182841140026724,-1.4018003433625024,4.952832506933333,-0.3840083370063405,-0.5368808105384606,-1.330354346709818,2
27888,José Juan Vázquez Gómez,Tijuana,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,1337.45,-3.908559723402409,0.18045404204535265,0.04893255877290826,-2.1174126457559237,-1.249202596697782,-0.0586436233289979,-0.06344137089404062,2
29413,Christopher Brayan Trejo Morantes,Atlas,108,2021/2022,Right Centre Midfielder,Left Centre Forward,758.8834,4.913341434312484,-9.283751469674867,1.5285093105044751,-2.477005998283099,-0.948130901018152,-0.6316833014536684,1.188703534550595,0
34347,Ángel Jeremy Márquez Castañeda,Atlas,108,2021/2022,Left Centre Midfielder,Left Defensive Midfielder,2942.9167,-0.8957550205519503,-2.4759354563448848,0.1576481008486353,-0.5394505546611699,-0.45584162301589304,2.6317609042147194,0.31591401256898816,0
26324,Aldo Paul Rocha González,Atlas,108,2021/2022,Centre Defensive Midfielder,Left Defensive Midfielder,4192.9004,-2.644963594740523,1.8093614042224144,0.007961849365979847,2.1903624497868055,-0.3648575963064263,0.23160549133999392,0.3552819947084394,1
30074,Rafael Baca Miranda,Cruz Azul,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,2693.8335,-3.397938397862046,0.9054875656040613,-2.0046563626672547,-0.06583740668242807,1.1727674381160267,0.6347294743509557,-1.3731422708000967,1
28418,Ían Jairo Misael Torres Ramírez,Atlas,108,2021/2022,Right Centre Midfielder,Right Wing,3166.366,7.8920005668679964,-5.34983848243226,-3.208397790607011,-0.008369858438867494,-2.2147528767132916,2.752077131070722,1.3974292891224889,0
27888,José Juan Vázquez Gómez,Toluca,108,2021/2022,Left Defensive Midfielder,Right Defensive Midfielder,1622.2001,-5.727686707379698,-0.6719920507117243,-1.166319747204008,-3.4849875756969704,-1.3681032766278967,0.005325540083904302,-0.046341556180809575,2
26278,Javier Alván Salas Salazar,Puebla,108,2021/2022,Right Defensive Midfielder,Centre Defensive Midfielder,3178.0166,-3.5173247685898565,-1.1412998291710998,-3.088023288785904,0.23975758308971662,-1.5495531742442457,0.016850165550428575,-0.7793114950968187,2
43708,Alan Omar Rodríguez Ortíz,Toluca,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,530.95,-4.436572534715122,-2.352313333343378,2.0196807121377605,0.15762275137401363,-1.2404587695784877,-0.7348773984700087,-0.49923773122330645,2
28554,Flavio Jesús Santos Carrillo,Juárez,108,2021/2022,Right Centre Midfielder,Right Wing,1536.0835,1.9075069619443226,-11.16683529821717,-2.682991260862524,0.2443181370831954,-0.4335403792102479,1.6348849551921085,-4.031589495923027,0
44362,Martín Luis Galván Romo,Juárez,108,2021/2022,Right Centre Midfielder,Centre Attacking Midfielder,729.8667,5.256498311648225,-5.2014431857439005,-2.707888432186162,-1.8781347382986906,0.4037400051887443,0.019991496553473567,0.822617022704134,0
28516,Jorge Daniel Hernández Govea,Querétaro,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,1414.85,-3.997673894586665,3.530382059135445,-1.3485447377262123,-1.0545472811177008,-1.7386010417842577,0.29727534750146106,1.4879977776686368,1
31445,Fernando Madrigal González,América,108,2021/2022,Left Defensive Midfielder,Right Defensive Midfielder,883.2,-3.1267692952974775,-2.0723912628133934,0.22980921656013506,0.5720031989601148,-1.2939882017436721,-1.6737319251845804,1.9604956142992704,2
27960,David Cabrera Pujol,Querétaro,108,2021/2022,Left Defensive Midfielder,Left Centre Midfielder,904.9666,0.817559075358369,4.5072711522360995,-4.546446016534035,3.309381583933801,-2.1931203870692464,-2.8546155210476796,0.6183346957254758,0
27948,Kevin Rafael Escamilla Moreno,Querétaro,108,2021/2022,Right Defensive Midfielder,Right Centre Midfielder,2221.6333,-1.6824387074105895,-3.2353193705832792,-1.2886444424482053,-0.9464082708885403,0.17416472605888952,1.0365694509899495,-0.7444332190845455,2
26386,Luis Francisco Romo Barrón,Monterrey,108,2021/2022,Right Defensive Midfielder,Right Centre Midfielder,1298.9668,1.1182889517974468,-3.6750765832024372,0.9340599501735727,1.3824960889895488,0.9993483973229051,-1.9090228779613647,-3.5768405290512977,0
32267,Arturo Alfonso González González,Monterrey,108,2021/2022,Left Centre Midfielder,Centre Attacking Midfielder,2580.817,7.874043810072541,-5.563946834938767,-0.22077196991604245,1.276337942036611,0.08296183973540738,-1.3886365740002262,-0.5383387986274756,0
26297,Carlos Alberto Rodríguez Gómez,Monterrey,108,2021/2022,Right Centre Midfielder,Right Defensive Midfielder,1488.7501,3.4548804529437565,1.125190557697129,-1.794326676925139,0.05445063354226723,-0.14621345436122898,-1.082070064952159,0.33450291317683684,0
31445,Fernando Madrigal González,Necaxa,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,1220.8165,1.678777176110262,-2.2494148561867795,0.10559764089124284,0.8883644538524451,-2.0869946111256086,0.5360190013410813,0.06629747672031086,0
32979,Fidel Daniel Ambríz González,León,108,2021/2022,Centre Defensive Midfielder,Right Defensive Midfielder,1148.7,-4.132594922345082,-0.535377531253368,0.544903348562032,-0.7947388767803287,-1.776130208772894,-2.510888511338916,-0.9233961400380308,2
28516,Jorge Daniel Hernández Govea,Pachuca,108,2021/2022,Centre Defensive Midfielder,Right Defensive Midfielder,864.35,-4.461750662519727,0.8235228825091341,-1.7339102757424687,-0.7985946781990121,-1.3565038839968342,0.7472487332729036,0.19838537749139729,2
43330,Alan Eduardo Torres Villanueva,Guadalajara,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,1914.9502,-1.0650639456326656,3.6739238924478306,-3.6370709647413064,-1.3308985377022116,0.2954912052393527,-1.3921899261497919,1.422981422142509,1
30457,Fernando Beltrán Cruz,Guadalajara,108,2021/2022,Left Defensive Midfielder,Right Centre Midfielder,1988.4166,3.189244662472833,0.7165492689284589,2.1640300464460704,-2.554684027442704,0.3644560065767105,2.521712194871174,1.2171848299311672,0
26362,Jesús Antonio Molina Granados,Guadalajara,108,2021/2022,Right Defensive Midfielder,Right Centre Midfielder,1018.85,-4.320440847921791,-3.8866555862805408,1.0133109885760185,0.887138546457676,-2.889676460494321,-1.7909961201023448,-0.5417769725415194,2
75306,Sergio Adrián Flores Reyes,Guadalajara,108,2021/2022,Centre Defensive Midfielder,Left Defensive Midfielder,2498.65,-4.930230186815024,3.364608403478729,0.8417349863054849,3.3833667602633213,1.1447883491556572,-0.034609212226530295,-1.7590562056872854,1
43555,Erick Daniel Sánchez Ocegueda,Pachuca,108,2021/2022,Right Defensive Midfielder,Right Centre Midfielder,3263.5334,1.4782804271771768,-0.7121813559290057,-2.1808072464715496,0.5987748497332976,1.229885001778059,0.5046292946277543,0.4237307762450786,0
28207,Francisco Sebastián Córdova Reyes,Tigres UANL,108,2021/2022,Left Defensive Midfielder,Left Centre Midfielder,513.9666,11.42272412842466,-2.383230499784579,3.7466759033541335,1.8932927552336987,1.1951091372930358,-0.5334797494563116,-1.6638380812608362,0
28424,Edgar Zaldivar Valverde,Atlas,108,2021/2022,Right Centre Midfielder,Left Centre Midfielder,2469.2837,-1.6790987138595306,-3.38543995433285,-0.988123590643555,-0.4068021681495254,-0.2683853325984753,0.6078629334019175,0.8232365990172913,2
27959,Juan Pablo Vigón Cham,Tigres UANL,108,2021/2022,Right Centre Midfielder,Right Defensive Midfielder,2988.6335,2.665118057931125,-6.179734438653263,2.070068645392604,-1.8698152913513917,2.7265556635817148,-3.0058593202883412,-0.12457910904232998,0
26341,Fernando Rubén González Pineda,Necaxa,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,3056.2664,-1.3446925002585106,0.9050214190374288,3.8518411939269246,2.3931636501778364,-1.3637184908998412,-0.07613767227737991,0.009662900393211023,1
31462,José Iván Rodríguez Rebollar,León,108,2021/2022,Right Defensive Midfielder,Centre Defensive Midfielder,3047.2666,-3.9096768911337563,1.2249014163268315,0.5118637224090228,-0.7121213019746621,-1.7667894169531688,0.20364907936043997,1.139617302545594,1
28524,Luis Arturo Montes Jiménez,León,108,2021/2022,Right Centre Midfielder,Centre Attacking Midfielder,1505.7998,8.618887250282974,5.133000674026914,0.34430367182602434,0.4106515871357414,-3.1394599976014876,-2.2323648474593387,-1.4778330605435401,0
43622,Erik Antonio Lira Méndez,Cruz Azul,108,2021/2022,Right Defensive Midfielder,Left Defensive Midfielder,1717.3834,-3.9781846850427227,1.91512936383426,-1.879605064343124,1.671611740730694,-0.5208176714188419,2.2878508363679715,0.022911578684894168,1
43622,Erik Antonio Lira Méndez,Pumas UNAM,108,2021/2022,Right Defensive Midfielder,Centre Defensive Midfielder,1669.2,-4.0111812287604245,1.6518424720325584,-2.085042401672058,1.2032760188236524,-0.6420438599981835,0.36187796088755786,1.1284534535761674,1
