,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75
player_season_aerial_wins_90,-0.08169930782616189,-0.06888478971017648,0.028092259900738888,0.21923711696306847,0.04176307742202867,0.04376178507209103,-0.15501146277850827,-0.28183872387770253,-0.1579498135338903,0.18902626250720567,0.023493163479972566,-0.013650411770367708,0.10793785363438992,0.07910220584907814,-0.01247707087191156,-0.08370386305020226,0.024557838658192138,0.15148946946911523,-0.1868668678148127,-0.07366663033043463,0.10044137455004658,0.020754198683251582,0.14264189941065888,-0.1453873573554829,-0.18235693091009708,-0.12107542791297808,0.057678270410305564,-0.01997456899291064,-0.09170922610085849,0.025370425881809565,-0.005177980920926362,-0.10219698969809836,-0.1444419523721908,0.03217753757917555,0.06077473058416864,0.1276635177695608,-0.07809306082383385,-0.13032138385840525,0.06170398992519871,-0.10254361030507347,-0.13569257745788288,0.045511679323442744,-0.03141354261202823,0.19976827032231764,0.11832370748268023,0.07215431756731314,0.443211735008216,-0.09645110172083346,0.20560595076151347,0.12435705480198857,0.23512995427579758,-0.014358122980590526,-0.046438486041556315,-0.12229819671560889,-0.17733182455858054,-0.10174137225572974,-0.03064604353833382,0.037728883462215465,0.04959446793683957,0.007458084694090261,0.05812468628235733,-0.04067303235440449,-0.003954302530826612,0.01712949989809466,0.08989168314879119,-0.01193964784567516,0.0071179499904914095,-0.013162871062972661,-0.0013080815440117133,0.0500064787646759,0.008687753023719432,-0.004399037731340927,-0.004425431878035596,-0.00214137184072051,-0.0016605002866955376
player_season_fouls_90,-0.045201112854405014,0.002854045451102044,0.19049630223615363,0.22128748801260342,-0.0670382998370009,-0.05043878574028281,0.05854774519377061,0.03983644912233146,-0.13034895273186806,0.09760987404069416,-0.035691372966951754,0.11382476316014528,0.16405788078145375,-0.19896949896596777,0.08530718336434988,0.20152944847151233,0.21706320331783363,-0.0465477967913306,-0.10217479755448139,-0.12416034595782344,0.08259007858472131,0.0015857693066485962,-0.12273256149656891,0.04717908104035966,-0.20473481501785315,0.015926091782411916,-0.04322069433228269,0.15683583689004324,0.06797796720444965,-0.21057619182266413,0.06355392867382968,0.1377190358701917,0.3281245856707852,-0.14900814021573672,0.08043473856510512,0.2755647043221515,0.29457960889456947,0.08400562438039266,0.021501469943505234,-0.19506410762328777,-0.06392010924722366,-0.2064218674327439,-0.15598843912231458,0.010574337509850384,0.1455666673361235,-0.07225185660909571,-0.07018335375164393,0.103093782965215,0.026026272398634816,-0.06023717978150556,-0.035401195866363255,0.12840878383773008,-0.040330590179437825,0.024059084872371385,0.027945364457839066,0.05490259016320179,-0.038241259446697706,0.04886795456466425,0.044056245903341326,-0.05197912754059694,-0.016619981369529257,-0.05154690588414371,-0.07248161500664177,0.01862571675984051,-0.02160118292093914,0.012134787107038586,-0.008463864948599756,-0.03380715149283858,0.024209397615582433,-0.007994901874557356,0.008101896411350604,0.007548330122538853,0.0063224218588454895,0.00436382773923745,0.013347733645907744
player_season_fouls_won_90,0.10866245246887227,-0.007147847562856117,0.11057860559902351,-0.036775460493654925,0.026453906862706197,0.20839259152334896,0.08273946910861871,-0.10378341444332419,-0.1329245759191747,0.035756904422856894,-0.2188130631788929,0.013521281858334632,-0.0023902797890175153,-0.00751026124687359,-0.06168871294880858,0.0633065159969366,-0.10751757402337571,0.21769510857710575,0.06314167939047595,-0.3499768404017398,0.07695913009170532,-0.23695835932275827,-0.19573186446111185,-0.019928009720580342,0.3848467433723626,-0.1632855646967756,-0.2527289821872024,-0.026758384437290852,0.11638258395933807,-0.21508796660416657,-0.19694491119970192,0.049656205514740676,0.018670636169517904,0.12940812396834925,0.12313649262370757,0.07031407871539726,-0.17722544010536323,0.216166859091901,0.06791732469264217,-0.0062483885746734275,0.05221634435688041,0.14867174350619217,-0.12284404316599176,0.1220358874131981,0.04611803571613837,0.11472613097180734,-0.0555212781250741,-0.04403137235592078,-0.009748136079246933,0.039580683189255804,-0.0021409132587217328,-0.04237168335478045,0.009771005046815828,-9.490693779620751e-05,-0.04160190762054481,0.04873886502130775,-0.01449307809283798,-0.052772771626070435,-0.0005779651561081955,0.008657080416351493,-0.01812177469034154,0.001056749504735672,-0.0169709962734427,-0.04906860963270092,0.004842889037793854,-0.003294036637681838,-0.03363923886624379,0.012242034886234793,-0.02550671480450014,0.014003185034802863,0.00977913190294423,-0.0016067649925039645,0.009543688181753522,0.008045073802923075,0.004817212288745931
player_season_yellow_cards_90,-0.044165632798695315,0.02888288875064249,0.0730065488573396,0.14072745411846496,-0.047658975090160455,-0.01988106862416474,0.08078290317323533,0.01933984415181423,-0.1875469492462065,0.09781713420690895,0.06333954223227649,0.2288278245842291,0.30408304345620574,-0.2868125292916652,-0.044341339865613935,0.37757939074971947,0.22867419619065646,-0.13842200493476825,0.1003018482972792,0.025483817711325074,0.24488349360403283,-0.16264091753986795,-0.046205148952291816,0.013739924613569966,0.0426757743040383,-0.04644557348455746,-0.08905628704842591,0.039719970699525264,-0.032434553967195356,0.23555983979668008,0.06551903005605941,-0.10109751942049461,-0.29418253145688245,0.12769693043591235,-0.0043425963413243306,-0.2352692291902465,-0.014879135976160078,-0.15334228612049544,0.029949781841999562,0.21355644855075095,0.12103279121336086,0.10627086670513228,0.07692464576245688,-0.043550395673895015,-0.024941653991922816,0.024050603104205745,-0.019004069292695408,0.005426772177277994,-0.0017067745567702908,0.03906185838879566,-0.036217925483468694,-0.06298274033280574,0.03083636141022078,0.025899334229503405,0.029934411821010094,-0.011320842999512845,0.07220977348914541,0.004395448504974156,-0.0241880677566197,0.06295911930087508,-0.0010917146967784437,-0.016818690495621666,0.015335981334101564,0.02005191174407106,0.040831656789624554,-0.001352462028371004,-0.012551263242305363,0.0036798064232094613,-0.004213650037427044,-0.02520589052858727,0.009101082342772876,-0.002960145978440687,-0.01114363730719848,0.0008232851396922647,-0.004212159050306752
player_season_second_yellow_cards_90,-0.02879284008031991,0.018826693504916697,0.013145430698915123,0.07937873567907008,-0.0499162408616166,-0.05860585927045482,0.00866529161597351,0.07351531935077488,-0.0024560692031212754,-0.025296851989193896,0.23044263825377043,0.2198488531539687,-0.062324669656661856,-0.020645357226565464,-0.39617632389936097,0.2268121871964492,-0.2421384223882341,0.4300115059343125,-0.1024970465701906,0.4835226624807284,-0.13818122742889985,-0.04614495244680799,-0.2402755720601775,0.05459580511801941,-0.014520271093235601,-0.21698381368029554,-0.01604235074768612,-0.08279021671334705,-0.07449911542290595,0.014371149040946302,0.015317709985768872,0.05339171392049595,0.07451302915136235,0.011340356022500817,0.042200595386584716,0.013976904359119233,-0.011232993888553894,0.019550928447491428,-0.040823422126460396,-0.03931441914425946,-0.004433771471895782,-0.021708257776382363,-0.08356602331366057,0.017747273972617855,0.06153998224248437,-0.04429827325701935,0.004613914291347797,-0.055189719309806484,-0.021130456655950536,-0.019397699015254635,0.007772037785404752,0.02564708839971231,-0.007970968807726665,0.002943877037752729,-0.036744044091101706,0.0014132221805422812,0.0036314613260507167,0.01214317823960085,0.013134102469584321,-0.005994375426531171,0.007610227339022835,0.0012785421388636295,0.005235860973948042,-0.0023974987203146266,0.007996965453429379,0.0006096698415379576,0.02329777040154357,0.013126779000518438,0.01752192779976755,0.02397106313364296,-0.0006682159998033649,-0.002803049045925432,0.003621405847338305,-0.00507294600721174,0.0011223208146201868
player_season_red_cards_90,0.030059059709653623,-0.00671030601296359,0.023335502937335852,-0.029620720479908116,0.02431448449923785,0.030288041201414984,-0.016596835033439686,0.06264520639980489,-0.14468570786425045,0.053389635577001694,0.04586164343859249,-0.27540035595486106,0.25505320972437207,-0.1726089061281529,0.37737848250158823,0.1198415992514007,-0.2823210450207975,0.2866914746820818,0.5315285285748858,0.09504613562347192,-0.17174614800212687,-0.02768970715621978,0.09980208735576836,-0.14525393851319962,-0.0555859617137512,0.1126351968991689,-0.07123751318324437,-0.07805384484976424,-0.11336063934488003,0.10925909822128282,0.042635252215699554,0.10278563609488077,0.042595687453447155,-0.04362088300444246,0.07784289403938481,-0.03147863936827816,0.03203295689262376,-0.008511426134441225,0.057831669842325975,-0.11112212523350742,-0.09477028800489562,0.01978569725438694,0.03834125850208448,0.04175521960433042,0.035654682547310385,-0.03576463118007842,0.008799068689292477,0.014786657868481635,0.045326435209020965,-0.02714116348231932,0.02293103630571927,0.07379154010706476,0.020524061464905652,0.00710677412730798,-0.0333107662118118,0.015840007354365346,0.05623711075604454,-0.0005541361389379378,0.01365185964746268,0.014090319391011456,-0.010554221162360322,-0.004118267706728171,-0.019510029168692086,-0.011574882629605654,-0.035663179839298176,-0.0015154355943789721,0.016255547850125063,0.010632303161496076,0.01327487425728572,-0.003048148754277863,-0.0019718399314992557,-0.0005791132925821729,0.0029724181540388,-0.006733810858144895,-0.0016220294680155747
player_season_average_space_received_in,-0.14289453395501783,0.1701642243635486,-0.06795130172099202,-0.00863501523023369,0.08923941284960096,-0.06795696414479455,0.03837193595381191,0.010246481951713503,-0.11664168104459295,0.0887664050654567,0.06040726387705322,-0.012123207074976453,-0.15600267383889446,-0.10586480474084853,-0.08529615347389119,-0.06434066841279032,0.08746905778039027,-0.029026542215206647,0.08992287893202627,0.03305885703045454,0.1193040890677631,0.06822144418351414,0.13108399821289793,-0.028174138284148033,-0.046456524558374394,0.0008450542640083322,0.0034638876685967454,-0.05216920970402114,-0.22954354403591856,-0.03087030266010614,0.05182955329742336,-0.001519844681788833,0.04292684252021204,0.0007654885941565381,0.17838558213891895,-0.015495412095177172,0.11204590490943866,0.05493148881176425,0.13139129201949395,-0.0417904690709502,-0.05114072139234159,-0.030040596922864964,0.02535567054795229,0.08896914095796866,0.08024325984699489,0.4133075647381015,-0.2305503614828644,-0.28792310976580054,-0.24986957993342548,-0.06242074980363631,-0.07870273134434877,-0.09664907774325428,0.026902507953666277,-0.1588501945264142,-0.18105162633781907,-0.11866084849798708,-0.19415143820753444,-0.04555809184304436,-0.2561253334318779,-0.07253666149023043,-0.13749709979933597,0.10615552426381956,-0.12300154781995612,-0.15281526043625016,-0.014038103666444056,-0.07757677617434289,-0.05454079294287288,0.019062641149324433,-0.0457932337790975,0.011141025402816487,0.05723919070697255,-0.012902073613453987,0.017697524969624095,-0.01972214221894432,-0.0018015216034481946
player_season_fhalf_ball_receipts_in_space_2_ratio,-0.070787127223806,0.2292811760686073,-0.015672224544116948,-0.07306182632244894,-0.02831741057111115,0.04162402947286658,0.07281205736706257,0.07309782980295722,0.014941995664508073,-0.02800372790247869,0.20455300273257038,-0.032689205200302045,-0.09380851401137377,-0.014026276566411458,-0.06528397105406433,0.00871283610630593,0.09706392390503786,0.11407648882396557,0.07275857242255067,0.01597756594517505,0.2475642172906184,0.11566234284158715,0.09670009848311235,-0.11465884121858351,-0.034823602077782595,0.05347607750016835,0.020528123851900677,0.0922906750695661,0.1386882172083412,-0.10841766960214454,0.009674462007675133,-0.12746940398115375,-0.08812736604555504,-0.01683899149167268,-0.02732738744063682,0.06387070019706058,-0.014893667197307593,0.05967137596521942,-0.0034108280133201205,-0.1915155528142681,-0.073658346886879,0.1297404750662745,0.0505580112286067,-0.042033600554756814,0.022763851980465495,0.1900478313714459,-0.10289670080200146,-0.23062123734212753,0.09192120229104266,0.040141725534052076,0.20089109091580457,0.014182386358315395,-0.14925636738132184,0.3212894893764271,0.10495306533542653,0.29592797217716205,0.35042977970492084,-0.07289447889436833,0.21691557309480353,-0.1335414797601598,0.10349034894081321,0.0682173693264411,-0.005478547864347691,0.07401825791559451,-0.06969336641459642,-0.0015880027425797527,0.03912864288929087,0.015372801787172749,-0.021608723763396,-0.061808353574759285,0.00466593858708151,-0.01076688872758837,-0.0075760944298024074,0.029661932342869346,1.0766117477023496e-05
player_season_f3_ball_receipts_in_space_2_ratio,-0.015641421609628982,0.1874792506512167,-0.005590301432683017,-0.07595208655836316,-0.11481705290494354,0.09640041573656973,0.07973751948149932,0.10123372960454749,0.046090405567765114,-0.011854563620835942,0.2781399387093566,-0.022239043319727668,-0.049667900930108096,0.057250223340229646,-0.07371900667435473,0.10122066063672222,0.08557163080876712,0.1473430444062851,0.12106029048181796,0.02380118492714424,0.29644757284731377,0.14588267951570955,0.19419482845864677,-0.277731536745762,0.06761260729900222,0.15304550571873343,-0.02218607562152721,0.05539952546440798,0.3182146232145942,-0.18280564084117285,-0.02163577770096935,0.12226276169240724,-0.09822032806976913,-0.08712611151433378,0.01510927293341903,0.01018101315741379,-0.10113865569662431,0.021901052718818564,-0.22236522199225744,0.10864939363614237,-0.04506129720540161,-0.0005071688421143389,-0.1103642004527503,0.029810692120542187,0.04549630809597266,-0.1839260027008115,0.16329401691522077,0.21103046517822985,-0.04221895440168996,-0.07089272660925221,-0.06154726440708719,-0.0527741156014833,0.06921800626375504,-0.17801375449427959,-0.02020687451259076,-0.1224292293606908,-0.21636258686795723,0.042073823429305185,-0.13240358846821892,0.024140016497474957,-0.12188552021682164,-0.03504151387889129,-0.0034144593906726,-0.02436260554987508,0.06250292113215153,0.029223788375347635,-0.029284614828174002,-0.0032372713837564866,0.017076353528151306,0.037588123907628786,-0.0023516020550504724,0.01157523599416646,0.0024142169349132755,-0.020264908088246367,0.0019681501031779125
player_season_f3_lbp_received_90,0.17836522485322887,-0.1408451100689659,0.0165908123982126,-0.07226585397351563,0.03809863314671687,-0.05558780434423823,-0.14386815384748405,-0.007991461502239719,-0.013463643844919874,0.006386186630723052,0.02737337176164487,0.045722464742376345,-0.06158567711198888,-0.0015426518033929454,-0.007022392214895605,0.0108033502751912,0.08717151228054718,0.023644416791075797,-0.026692067230695386,0.02387441647577175,-0.00860235118180222,-0.010331877520182409,0.007136892535730601,-0.027290862415426068,-0.12691830111671143,0.04491259527731306,-0.014921012924828309,-0.07739069635040186,-0.03408994174156596,0.06485837389103405,-0.19239377187483586,0.009527995260112927,-0.1947315392512427,-0.0387272292159845,0.12064709930548258,0.02926942416117244,0.16114098744881133,0.13086993291192284,-0.016670670257971705,0.08901708644127551,0.004994068469181781,0.16737905357637514,0.0277164161479925,0.0769384684314655,0.02776960491595508,0.06175343149848649,-0.12600601423924368,0.34698323280736704,-0.24852081206941243,-0.20265668142155818,0.12628769472211515,-0.11082585567013403,-0.17727956033198197,-0.2702439984324314,-0.24397380280791908,0.16064127407563622,0.10469400769972959,0.12608766524668344,0.38252051279492905,-0.07358995000826296,-0.12080762886237827,0.012447353461171137,-0.09035021457998753,0.06286545279888414,-0.1147527927313343,0.06201678274784835,0.07625930053875508,0.025284209973647432,-0.03467726111912684,0.00962670340756477,-0.013151872735552343,-0.00637822509073991,-0.013249615813037463,0.010185306919246295,-0.0030463528169301785
player_season_lbp_to_space_5_received_90,0.16987504828694247,0.0005158702513493852,0.025025574352339916,-0.11617979262375341,-0.038663857241526225,-0.07022596700741464,-0.1281890160511358,0.014052464884013703,-0.028728516670217436,-0.15167642926367375,0.1084304673850844,0.004278545548708298,-0.007836469355102899,-0.021431175829806633,-0.025423256230891398,0.09010596064601636,0.08200997495229158,0.05717514587932994,-0.06687671767151174,-0.07968353727840538,-0.1289102026969931,0.046126485732546074,-0.10039917943585001,-0.26558581658290026,-0.23489378906639252,0.14706932475559445,-0.039316792286208865,0.013449710183624371,0.15923966418508864,0.24614897637572908,-0.1200597003402496,-0.2844806089255248,0.0022370561003412226,0.2303514543929096,0.038899560762966724,0.31459846433108374,-0.02667593285165948,0.1576684698063041,0.17090489366338535,-0.2102601608497076,0.2950264260321871,0.11285116830839217,0.09709055977096608,-0.12453401259544525,0.09471758945184175,-0.039639045379488924,-0.00419371136282784,-0.05306584366710425,-0.03746620663879137,0.06599131449415904,-0.17490511615699722,0.0377090106687228,0.14816237030109025,-0.03282701952351917,0.04271549034246959,-0.18111206449168965,0.00035124693440166666,-0.08003001880360143,-0.0735546641976379,0.03863062416932808,-0.002053333526277068,0.008162634649832884,0.006354474964982752,-0.047190384804294966,0.02903721170298479,-0.04439004931271855,-0.06172260789059672,0.010411655523456523,-0.01961388667741406,-0.0003272852147016333,-0.000869620996873495,0.005812280837043271,0.011721030338291596,-0.008060119689968254,-0.0037409343268267337
